2015-06-08 12:04:19.000+0000,0,-0.3128851950,-0.8866590858,0.3626464903,-7.07
2015-06-08 12:05:01.000+0000,0,-0.3303873837,-0.8887993693,0.3375379741,-8.03
2015-06-08 12:06:04.000+0000,0,-0.2842448056,-0.8472520709,0.4556423724,-5.97
2015-06-08 12:07:09.000+0000,0,-0.2966037393,-0.8814778924,0.3857964277,-6.23
2015-06-08 12:08:02.000+0000,0,-0.2875379920,-0.8850775957,0.3842122257,-5.68
2015-06-08 12:09:20.000+0000,0,-0.2928141356,-0.8899929523,0.3711588681,-5.91
2015-06-08 12:10:03.000+0000,0,-0.2937744260,-0.8924804926,0.3641737103,-5.93
2015-06-08 12:11:07.000+0000,0,-0.2970106304,-0.8953260779,0.3549262285,-6.08
2015-06-08 12:12:11.000+0000,0,-0.2970241904,-0.8959879279,0.3540201783,-6.07
2015-06-08 12:13:05.000+0000,0,-0.2967746258,-0.8982801437,0.3475857079,-6.03
2015-06-08 12:14:21.000+0000,0,-0.2951226234,-0.8873399496,0.3700575233,-6.08
2015-06-08 12:15:04.000+0000,0,-0.2973226011,-0.8952012658,0.3546278179,-6.10
2015-06-08 12:16:08.000+0000,0,-0.2963595986,-0.8961154222,0.3541015685,-6.03
2015-06-08 12:17:12.000+0000,0,-0.2415717244,-0.8696289063,0.4410400391,-3.31
2015-06-08 12:18:06.000+0000,0,-0.2965657413,-0.8900228143,0.3679687381,-6.12
2015-06-08 12:19:20.000+0000,0,-0.3012613952,-0.8869221807,0.3709147274,-6.42
2015-06-08 12:20:03.000+0000,0,-0.2959119976,-0.9004150629,0.3406521380,-5.96
2015-06-08 12:21:07.000+0000,0,-0.3029052615,-0.9049044847,0.3212592304,-6.29
2015-06-08 12:22:11.000+0000,0,-0.3083252013,-0.9031602740,0.3220838904,-6.62
2015-06-08 12:23:05.000+0000,0,-0.3133056760,-0.9069200158,0.3059488833,-6.85
2015-06-08 12:24:20.000+0000,0,-0.3159830868,-0.9036186934,0.3132351339,-7.04
